"source_id","publication_year","impact"
"https://openalex.org/S4306401019",2019,4.99663936147868
"https://openalex.org/S8391440",2017,1.80233793836344
"https://openalex.org/S4306533981",2016,0.0170940170940171
"https://openalex.org/S2764977880",2015,0.147286821705426
"https://openalex.org/S4220651000",2019,0.0435617124259367
"https://openalex.org/S4306401019",2015,3.97727063587007
"https://openalex.org/S4210239739",2023,0.0714285714285714
"https://openalex.org/S973993200",2023,0.263157894736842
"https://openalex.org/S122471516",2024,1.23188405797101
"https://openalex.org/S2898565713",2024,2.32238385734397
"https://openalex.org/S4220651000",2024,0.0293857711003093
"https://openalex.org/S44090634",2025,2.78527607361963
"https://openalex.org/S4393919173",2025,0.498338870431894
"https://openalex.org/S88198767",2019,5.11924686192469
"https://openalex.org/S75627607",2018,0.333333333333333
"https://openalex.org/S4210221739",2022,3.3469387755102
"https://openalex.org/S4210234608",2022,3.17142857142857
"https://openalex.org/S180067919",2020,2.02215189873418
"https://openalex.org/S140592201",2016,2.76847290640394
"https://openalex.org/S2765022084",2016,1.94155844155844
"https://openalex.org/S4306400115",2018,5.87031039136302
"https://openalex.org/S45281609",2018,2.10238907849829
"https://openalex.org/S78735424",2017,0.73007367716008
"https://openalex.org/S4210234608",2018,0.989247311827957
"https://openalex.org/S22283869",2020,4.06140350877193
"https://openalex.org/S4306419999",2016,0.490384615384615
"https://openalex.org/S160466889",2017,1.15254237288136
"https://openalex.org/S4306400115",2017,5.69184907118607
"https://openalex.org/S4210234608",2019,1.23711340206186
"https://openalex.org/S45281609",2019,1.98217468805704
"https://openalex.org/S4387281904",2023,2.7
"https://openalex.org/S4306400423",2020,3.63774787535411
"https://openalex.org/S4210191458",2018,6.47929824561403
"https://openalex.org/S4210221739",2020,3.27142857142857
"https://openalex.org/S177321595",2021,5.52173913043478
"https://openalex.org/S4306400115",2019,6.08177963798445
"https://openalex.org/S22283869",2022,2.64
"https://openalex.org/S4210234608",2015,0.862385321100917
"https://openalex.org/S4210234608",2021,2.55045871559633
"https://openalex.org/S4306400115",2021,8.31490545347562
"https://openalex.org/S33368595",2024,3.26813880126183
"https://openalex.org/S90199469",2021,1.54166666666667
"https://openalex.org/S78735424",2015,0.716959727736812
"https://openalex.org/S4306400115",2020,7.14124617737003
"https://openalex.org/S4306401127",2020,0.219822667017821
"https://openalex.org/S4306401843",2020,4.09414064563851
"https://openalex.org/S4306400423",2021,4.65726861765406
"https://openalex.org/S111521982",2025,2.6
"https://openalex.org/S23254222",2020,20.1902834008097
"https://openalex.org/S72880728",2017,12.7070707070707
"https://openalex.org/S127060114",2017,1.63157894736842
"https://openalex.org/S4210171147",2020,2.09198423127464
"https://openalex.org/S6711363",2016,4.85
"https://openalex.org/S23254222",2016,11.1400778210117
"https://openalex.org/S196715598",2019,8.94736842105263
"https://openalex.org/S23254222",2017,5.98908807482463
"https://openalex.org/S198098467",2024,5.60540540540541
"https://openalex.org/S4210213798",2021,6.73431734317343
"https://openalex.org/S88935262",2021,10.0839160839161
"https://openalex.org/S6711363",2024,5.82208588957055
"https://openalex.org/S4210172589",2015,0.492893081761006
"https://openalex.org/S4210171147",2017,1.79352226720648
"https://openalex.org/S21260181",2022,6.6304347826087
"https://openalex.org/S165087003",2024,5.55
"https://openalex.org/S4210172589",2019,0.400720831593521
"https://openalex.org/S4210204989",2022,1.32307692307692
"https://openalex.org/S4210171147",2023,2.93689986282579
"https://openalex.org/S21260181",2015,8.93333333333333
"https://openalex.org/S2764842672",2017,0.647887323943662
"https://openalex.org/S4210204989",2024,3.07407407407407
"https://openalex.org/S4210213798",2025,2.0655737704918
"https://openalex.org/S21260181",2016,4.0655737704918
"https://openalex.org/S4210171147",2025,2.65654648956357
"https://openalex.org/S21260181",2017,5.83076923076923
"https://openalex.org/S4306401696",2016,0.705093046033301
"https://openalex.org/S4210172589",2016,0.424650440186432
"https://openalex.org/S4210172589",2022,0.54148808644104
"https://openalex.org/S4210172589",2017,0.3951751929813
"https://openalex.org/S4210172589",2020,0.42485513116082
"https://openalex.org/S4210172589",2024,0.42714527516091
"https://openalex.org/S4306401271",2019,1.83770509252923
"https://openalex.org/S2809516038",2021,0.671179883945841
"https://openalex.org/S165087003",2025,5.22047244094488
"https://openalex.org/S23254222",2025,14.5505050505051
"https://openalex.org/S4210172589",2025,0.422832756534109
"https://openalex.org/S75627607",2015,1.7
"https://openalex.org/S2738252563",2018,4.51428571428571
"https://openalex.org/S87914957",2019,2.04113924050633
"https://openalex.org/S105482265",2021,3.52941176470588
"https://openalex.org/S126635229",2020,3.31721470019342
"https://openalex.org/S84156235",2023,2.42
"https://openalex.org/S168863142",2020,4.97142857142857
"https://openalex.org/S126644992",2022,5.54117647058824
"https://openalex.org/S9992440",2018,2.04494382022472
"https://openalex.org/S165563553",2020,1.40909090909091
"https://openalex.org/S10873304",2018,2.23841961852861
"https://openalex.org/S10873304",2019,2.39649507119387
"https://openalex.org/S183721526",2015,3.3
"https://openalex.org/S182487661",2024,2.36764705882353
"https://openalex.org/S84156235",2025,1.63874345549738
"https://openalex.org/S111552811",2022,4.18378378378378
"https://openalex.org/S126644992",2025,4.74412532637076
"https://openalex.org/S135831435",2025,1.81065088757396
"https://openalex.org/S957286808",2015,0.414893617021277
"https://openalex.org/S2738008561",2021,4.92463768115942
"https://openalex.org/S2764486912",2015,0.782608695652174
"https://openalex.org/S4306401559",2021,1.93914961227442
"https://openalex.org/S147352759",2024,3.88679245283019
"https://openalex.org/S100564699",2017,1
"https://openalex.org/S201753774",2019,0.807692307692308
"https://openalex.org/S139336729",2017,0.447761194029851
"https://openalex.org/S45333638",2016,1.91707317073171
"https://openalex.org/S4306401598",2018,1.93073593073593
"https://openalex.org/S4210173133",2022,4.275
"https://openalex.org/S2738034253",2020,0.04
"https://openalex.org/S4210239393",2024,0.7
"https://openalex.org/S4210221174",2024,1.07142857142857
"https://openalex.org/S4306401598",2015,1.35398230088496
"https://openalex.org/S4306401598",2021,0.989847715736041
"https://openalex.org/S2737728934",2022,1.47826086956522
"https://openalex.org/S4306401559",2018,0.789100848909507
"https://openalex.org/S168865305",2023,1.5
"https://openalex.org/S4306400536",2015,3.41041184925942
"https://openalex.org/S2764918247",2023,4.11450381679389
"https://openalex.org/S4306401559",2015,0.611623451839971
"https://openalex.org/S2738008561",2023,5.33659378596087
"https://openalex.org/S23604231",2022,3.48507462686567
"https://openalex.org/S100564699",2023,1.56930693069307
"https://openalex.org/S2764623425",2018,0.931818181818182
"https://openalex.org/S2764580347",2018,0.260869565217391
"https://openalex.org/S4306530292",2019,0.428571428571429
"https://openalex.org/S92517037",2015,0.256756756756757
"https://openalex.org/S4210208585",2018,0.592592592592593
"https://openalex.org/S2737998943",2023,3.23126338329764
"https://openalex.org/S2764918247",2024,4.49230769230769
"https://openalex.org/S4377196302",2020,0.314533622559653
"https://openalex.org/S4306401559",2016,0.642977247089373
"https://openalex.org/S112646816",2015,NA
"https://openalex.org/S182728965",2015,0.0384615384615385
"https://openalex.org/S4306400536",2016,3.33532386813723
"https://openalex.org/S4306526029",2016,0
"https://openalex.org/S2765044339",2016,0.228571428571429
"https://openalex.org/S4306401559",2017,0.707991473616474
"https://openalex.org/S4306400677",2017,0.298053255761915
"https://openalex.org/S4306401598",2017,1.59420289855072
"https://openalex.org/S122471516",2019,1.4929178470255
"https://openalex.org/S4306401559",2020,1.24750833843178
"https://openalex.org/S4306401598",2020,1.18949343339587
"https://openalex.org/S4210192530",2022,0.321428571428571
"https://openalex.org/S130843884",2023,0.556818181818182
"https://openalex.org/S112646816",2018,1.38462239743275
"https://openalex.org/S112646816",2019,1.75693929945046
"https://openalex.org/S158932249",2025,1.08333333333333
"https://openalex.org/S2738008561",2025,4.62539556962025
"https://openalex.org/S202403813",2017,3.55243722304284
"https://openalex.org/S202403813",2018,3.35209580838323
"https://openalex.org/S13629841",2022,2.71317829457364
"https://openalex.org/S202403813",2016,3.62004175365344
"https://openalex.org/S4363608845",2022,NA
"https://openalex.org/S161883588",2015,2.92079207920792
"https://openalex.org/S4306419842",2015,3.09313725490196
"https://openalex.org/S13629841",2018,2.37962962962963
"https://openalex.org/S4210193276",2018,0.6
"https://openalex.org/S173252385",2016,2.37931034482759
"https://openalex.org/S4306508950",2016,0.034067980754307
"https://openalex.org/S4306400665",2015,5.07258514796203
"https://openalex.org/S132706615",2015,1.6986301369863
"https://openalex.org/S71642434",2016,0.379310344827586
"https://openalex.org/S4306400665",2016,5.31637931034483
"https://openalex.org/S2764640142",2017,0.0160965794768612
"https://openalex.org/S44753038",2022,3.37078651685393
"https://openalex.org/S13629841",2023,2.32278481012658
"https://openalex.org/S128978809",2017,3.234375
"https://openalex.org/S201005279",2015,3.12461059190031
"https://openalex.org/S61703936",2016,4.31336405529954
"https://openalex.org/S61703936",2019,4.32735426008969
"https://openalex.org/S4306511666",2017,0.126760563380282
"https://openalex.org/S128978809",2015,4.57142857142857
"https://openalex.org/S102860129",2015,4.33333333333333
"https://openalex.org/S26220619",2020,2.54901960784314
"https://openalex.org/S94640471",2018,2.07142857142857
"https://openalex.org/S61703936",2021,4.19453924914676
"https://openalex.org/S109723506",2021,5.1796875
"https://openalex.org/S96095673",2019,3.09259259259259
"https://openalex.org/S26220619",2017,1.79452054794521
"https://openalex.org/S126635229",2021,3.24131274131274
"https://openalex.org/S64506217",2019,4.53237410071942
"https://openalex.org/S128978809",2018,3.13333333333333
"https://openalex.org/S92895470",2022,14.8444444444444
"https://openalex.org/S5838215",2016,0.895522388059702
"https://openalex.org/S94640471",2017,2.6566265060241
"https://openalex.org/S201005279",2020,3.70868347338936
"https://openalex.org/S201005279",2021,3.02724795640327
"https://openalex.org/S128978809",2020,4.18823529411765
"https://openalex.org/S92895470",2023,11.6595744680851
"https://openalex.org/S94640471",2024,2.76335877862595
"https://openalex.org/S4460436",2016,1.34920634920635
"https://openalex.org/S128978809",2024,2.98412698412698
"https://openalex.org/S145511678",2024,1.59459459459459
"https://openalex.org/S185374342",2022,3.22222222222222
"https://openalex.org/S102860129",2019,3.47272727272727
"https://openalex.org/S94640471",2015,2.31858407079646
"https://openalex.org/S26220619",2022,4.37974683544304
"https://openalex.org/S61703936",2015,5.24122807017544
"https://openalex.org/S139806068",2020,1.8125
"https://openalex.org/S114141255",2021,4.10714285714286
"https://openalex.org/S201005279",2017,3.23204419889503
"https://openalex.org/S128978809",2023,3.2
"https://openalex.org/S94640471",2021,2.80924855491329
"https://openalex.org/S196734849",2022,5.73841354723708
"https://openalex.org/S102860129",2023,4.78
"https://openalex.org/S109723506",2023,4.79459459459459
"https://openalex.org/S146239864",2021,4.2037037037037
"https://openalex.org/S61703936",2024,3.78640776699029
"https://openalex.org/S185374342",2024,2.79032258064516
"https://openalex.org/S4306532488",2022,0.25
"https://openalex.org/S46409772",2024,2.38181818181818
"https://openalex.org/S94640471",2023,2.90425531914894
"https://openalex.org/S92895470",2025,9.67391304347826
"https://openalex.org/S201005279",2024,2.83601286173633
"https://openalex.org/S146239864",2025,8.08571428571429
"https://openalex.org/S61703936",2025,3.35622317596567
"https://openalex.org/S182159023",2025,1.38181818181818
"https://openalex.org/S61703936",2020,4.98161764705882
"https://openalex.org/S46409772",2019,1.82608695652174
"https://openalex.org/S94640471",2019,2.31018518518519
"https://openalex.org/S102860129",2024,4.50909090909091
"https://openalex.org/S128978809",2016,3.07692307692308
"https://openalex.org/S62317556",2016,2.06896551724138
"https://openalex.org/S94640471",2016,2.38532110091743
"https://openalex.org/S9267903",2017,2.54791154791155
"https://openalex.org/S128978809",2022,3.71428571428571
"https://openalex.org/S184932276",2020,2.36274509803922
"https://openalex.org/S62317556",2023,2.95744680851064
"https://openalex.org/S94640471",2025,2.44642857142857
"https://openalex.org/S2764927505",2016,0.203125
"https://openalex.org/S2764853565",2015,0.0795454545454545
"https://openalex.org/S2764390567",2019,0.0503597122302158
"https://openalex.org/S4306511666",2020,0.232456140350877
"https://openalex.org/S4306511666",2016,0.331658291457286
"https://openalex.org/S4306511666",2015,0.3984375
"https://openalex.org/S4306511666",2018,0.61624649859944
"https://openalex.org/S4306511666",2019,0.646191646191646
"https://openalex.org/S4306511666",2021,0.111888111888112
"https://openalex.org/S4306401293",2020,0.12802439850898
"https://openalex.org/S4210197434",2024,1.84883720930233
"https://openalex.org/S110744938",2024,2.41952054794521
"https://openalex.org/S78398831",2025,6.42083333333333
"https://openalex.org/S75627607",2025,5.7906976744186
"https://openalex.org/S28036099",2019,4.48787061994609
"https://openalex.org/S117431132",2024,4.54421768707483
"https://openalex.org/S4210177737",2020,0.133333333333333
"https://openalex.org/S97316453",2020,5.83582089552239
"https://openalex.org/S84394799",2017,1.37894736842105
"https://openalex.org/S28036099",2020,5.02173913043478
"https://openalex.org/S2764577278",2015,0.899038461538462
"https://openalex.org/S6596815",2019,1.19387755102041
"https://openalex.org/S2736416831",2024,2.97724399494311
"https://openalex.org/S4306501062",2020,0.0259779781995242
"https://openalex.org/S122471516",2022,0.964285714285714
"https://openalex.org/S203364070",2025,2.69047619047619
"https://openalex.org/S190942573",2017,1.39344262295082
"https://openalex.org/S190942573",2023,1.57894736842105
"https://openalex.org/S2739021930",2022,4.36538461538461
"https://openalex.org/S190942573",2021,2.25373134328358
"https://openalex.org/S190552063",2016,0.547169811320755
"https://openalex.org/S181883320",2019,1.38235294117647
"https://openalex.org/S4306507144",2022,0.132352941176471
"https://openalex.org/S95650557",2015,2.89626556016598
"https://openalex.org/S4789869",2016,0.977491961414791
"https://openalex.org/S89717723",2017,0.8875
"https://openalex.org/S122471516",2020,1.03931203931204
"https://openalex.org/S4210231901",2023,2.85657894736842
"https://openalex.org/S2764495835",2019,0.465116279069767
"https://openalex.org/S122471516",2023,1.25742574257426
"https://openalex.org/S123043354",2020,0.776536312849162
"https://openalex.org/S118419795",2019,4.83018867924528
"https://openalex.org/S4306525036",2017,3.43145990248517
"https://openalex.org/S61274580",2022,15.4677419354839
"https://openalex.org/S85457386",2024,6.86692015209125
"https://openalex.org/S2764575987",2023,0.454545454545455
"https://openalex.org/S4210189450",2020,1.26315789473684
"https://openalex.org/S4306402388",2016,0.590215439856373
"https://openalex.org/S4306510500",2019,0.0175438596491228
"https://openalex.org/S4210197683",2018,0.0147188049209139
"https://openalex.org/S159005826",2019,0.0151636073423783
"https://openalex.org/S57033397",2025,1.77551020408163
"https://openalex.org/S2739321926",2025,3.43820224719101
"https://openalex.org/S108525051",2022,3.4212900315742
"https://openalex.org/S14226812",2022,13.3615023474178
"https://openalex.org/S6642600",2021,5.73479561316052
"https://openalex.org/S6642600",2023,5.62398921832884
"https://openalex.org/S2737558550",2023,3.73544520547945
"https://openalex.org/S48878068",2022,3.45741324921136
"https://openalex.org/S28527816",2024,0.712900382015868
"https://openalex.org/S189402472",2022,3.26455026455026
"https://openalex.org/S109512841",2023,2.63997791275538
"https://openalex.org/S45419345",2018,5.43243243243243
"https://openalex.org/S53135262",2019,2.12962962962963
"https://openalex.org/S147352759",2018,2.59016393442623
"https://openalex.org/S45419345",2020,6.352
"https://openalex.org/S75627607",2020,2.83720930232558
"https://openalex.org/S66441642",2022,0.566666666666667
"https://openalex.org/S4306400194",2021,5.76049320446583
"https://openalex.org/S66441642",2021,0.628265579202243
"https://openalex.org/S102424854",2020,2.4
"https://openalex.org/S185328345",2021,2.44723618090452
"https://openalex.org/S17147534",2023,7.64046920821114
"https://openalex.org/S110006991",2022,2.33980582524272
"https://openalex.org/S143352558",2025,0.774411146743337
"https://openalex.org/S79054089",2022,4.11572118286059
"https://openalex.org/S4210217848",2025,10.3783714359106
"https://openalex.org/S4873485",2025,4.35251798561151
"https://openalex.org/S110744938",2022,2.96645367412141
"https://openalex.org/S66441642",2023,0.486700829673011
"https://openalex.org/S84837402",2023,3.60855263157895
"https://openalex.org/S109512841",2022,2.76004799040192
"https://openalex.org/S20241394",2021,3.98391420911528
"https://openalex.org/S205768342",2022,12.25
"https://openalex.org/S112778392",2021,2.30201342281879
"https://openalex.org/S28527816",2022,1.21262327416174
